"100","100","3","2000","4.532","1","0","23","23","361pt","6/21/2016","9:33:59 AM","rob","1245.08614","1.9964","18.721658","82.84811","Ag","0.00000162","5642.73","9.04768","84.8466","375.468","End_Header"
"45.0","-30.0","3.072115","0"
"40.0","-30.0","3.169134","0"
"35.0","-30.0","3.466193","0"
"30.0","-30.0","3.721745","0"
"25.0","-30.0","4.022104","0"
"20.0","-30.0","4.459946","0"
"15.0","-30.0","4.872487","0"
"10.0","-30.0","5.535053","0"
"5.0","-30.0","6.124613","0"
"0.0","-30.0","6.739674","0"
"-5.0","-30.0","7.340234","0"
"-10.0","-30.0","7.999300","0"
"-15.0","-30.0","8.629500","0"
"-20.0","-30.0","9.356001","0"
"-25.0","-30.0","10.142500","0"
"-30.0","-30.0","11.126500","0"
"-35.0","-30.0","12.019998","0"
"-40.0","-30.0","13.044347","0"
"-45.0","-30.0","15.509451","0"
"-45.0","-35.0","18.941160","0"
"-40.0","-35.0","16.170885","0"
"-35.0","-35.0","15.196483","0"
"-30.0","-35.0","14.341068","0"
"-25.0","-35.0","13.538322","0"
"-20.0","-35.0","12.694500","0"
"-15.0","-35.0","11.964500","0"
"-10.0","-35.0","11.087500","0"
"-5.0","-35.0","10.319001","0"
"0.0","-35.0","9.419472","0"
"5.0","-35.0","8.600860","0"
"10.0","-35.0","7.714271","0"
"15.0","-35.0","6.912192","0"
"20.0","-35.0","6.104110","0"
"25.0","-35.0","5.425043","0"
"30.0","-35.0","4.959992","0"
"35.0","-35.0","4.524679","0"
"40.0","-35.0","4.102321","0"
"45.0","-35.0","4.015803","0"
"45.0","-40.0","5.670567","0"
"40.0","-40.0","5.661565","0"
"35.0","-40.0","6.201619","0"
"30.0","-40.0","6.779177","0"
"25.0","-40.0","7.749776","0"
"20.0","-40.0","8.581929","0"
"15.0","-40.0","9.812999","0"
"10.0","-40.0","11.369000","0"
"5.0","-40.0","12.700500","0"
"0.0","-40.0","14.040001","0"
"-5.0","-40.0","15.201981","0"
"-10.0","-40.0","16.342867","0"
"-15.0","-40.0","17.222280","0"
"-20.0","-40.0","Error","0"
"-25.0","-40.0","19.206159","0"
"-30.0","-40.0","19.717042","0"
"-35.0","-40.0","20.556051","0"
"-40.0","-40.0","21.396598","0"
"-45.0","-40.0","24.507659","0"
"-45.0","-45.0","33.634916","0"
"-40.0","-45.0","30.225738","0"
"-35.0","-45.0","30.601690","0"
"-30.0","-45.0","30.537042","0"
"-25.0","-45.0","31.332667","0"
"-20.0","-45.0","30.542018","0"
"-15.0","-45.0","29.814003","0"
"-10.0","-45.0","27.942711","0"
"-5.0","-45.0","26.064250","0"
"0.0","-45.0","23.887206","0"
"5.0","-45.0","21.619337","0"
"10.0","-45.0","18.282760","0"
"15.0","-45.0","16.424859","0"
"20.0","-45.0","13.763625","0"
"25.0","-45.0","11.763499","0"
"30.0","-45.0","9.982500","0"
"35.0","-45.0","8.910000","0"
"40.0","-45.0","8.354000","0"
"45.0","-45.0","9.081590","0"
